Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2010-04-07,13.952951431274414,14.08194920826022,13.911356218107086,14.046046969567415,103626969
2010-04-08,14.050751686096191,14.109185023043187,13.866542003949025,13.947505489714004,78191988
2010-04-09,14.019307136535645,14.082443691154511,13.964340782191647,14.05075074671394,82572346
2010-04-12,14.180490493774414,14.211935999274857,14.019306799536599,14.047284378385028,94448695
2010-04-13,14.528114318847656,14.58035601022919,14.140875447841848,14.175539547355038,157078570
2010-04-14,14.583327293395996,14.666022838261966,14.459776956370925,14.609571856707372,136618166
2010-04-15,14.739313125610352,14.802202244991557,14.565748977802928,14.661815672284604,271485795
2010-04-16,13.62142276763916,14.083434448393595,13.608548396828494,13.939581841346609,491254466
2010-04-19,13.620183944702148,13.716498068196557,13.493910841587622,13.586758934592767,156343827
2010-04-20,13.742496490478516,13.85688403188399,13.643952576810912,13.72095514836148,119542401
2010-04-21,13.724174499511719,13.871493131703192,13.671188596973115,13.777655278434743,96018557
2010-04-22,13.544915199279785,13.679605939061883,13.453056859907022,13.667226446265401,131719875
2010-04-23,13.493663787841797,13.60087278581303,13.42631888462842,13.54962084577392,83889263
2010-04-26,13.163125038146973,13.493663594562548,13.102959635655106,13.493168718176296,175407013
2010-04-27,13.099245071411133,13.328766271873867,13.053935441406649,13.096521355239247,154364435
2010-04-28,13.10246467590332,13.24210703553107,12.900427126325399,13.174513747480212,136754676
2010-04-29,13.172037124633789,13.28345541084379,13.040070092594377,13.205958908925473,122814620
2010-04-30,13.016053199768066,13.312670904154997,13.009616014908978,13.150497455500304,97781139
2010-05-03,13.137373924255371,13.194816556497678,13.000702723098179,13.035860750143549,74590540
2010-05-04,12.537452697753906,13.041803796529772,12.48397286558842,13.03635636401443,243963019
2010-05-05,12.621387481689453,12.768953546215336,12.391371412243995,12.403998343857833,183975008
2010-05-06,12.346803665161133,12.813519462722772,11.389355398564534,12.59637966676807,200753664
2010-05-07,12.209884643554688,12.511454908796935,11.917475279393662,12.378992052357768,204322993
2010-05-10,12.915778160095215,12.944747390152418,12.691705332234488,12.725625222348592,165738910
2010-05-11,12.603808403015137,12.871953662219497,12.583258708703424,12.767715821323241,133402157
2010-05-12,12.513189315795898,12.677839050949139,12.429253729861749,12.677839050949139,154649500
2010-05-13,12.649117469787598,12.924443164449311,12.636490538326523,12.788265894233817,133530637
2010-05-14,12.56617546081543,12.651843122220171,12.28688881646023,12.621636698931017,165257111
2010-05-17,12.577068328857422,12.586724106759647,12.338882045506127,12.54760422267939,112170874
2010-05-18,12.339376449584961,12.651346705538353,12.30718957643716,12.627329084722284,113443627
2010-05-19,12.241826057434082,12.365870337795645,12.076184665347597,12.287135690286586,138344613
2010-05-20,11.76099681854248,12.022703962705926,11.731037834649253,12.01007702980906,197268650
2010-05-21,11.687707901000977,12.00834323943047,11.498297283496695,11.613676479771438,389084940
2010-05-24,11.814227104187012,12.126939644611324,11.80531459011243,11.9026184627933,174475535
2010-05-25,11.812000274658203,11.821408613944259,11.48864217590494,11.59114510334828,121148398
2010-05-26,11.772384643554688,12.126197521733957,11.760747465382769,11.93579717017915,139545096
2010-05-27,12.143528938293457,12.189334389634006,11.91054267081171,12.007104233044517,112785168
2010-05-28,12.023941040039062,12.217559998275012,11.95882403152716,12.19998145866246,116226017
2010-06-01,11.94322681427002,12.158385234819525,11.887517192956384,11.895193465505038,107071833
2010-06-02,12.21557903289795,12.227958525975426,11.920694350460371,12.049937661286926,102012942
2010-06-03,12.518388748168945,12.577810890044177,12.2485104615399,12.258661116034357,146575349
2010-06-04,12.348042488098145,12.60875985823743,12.298028688952312,12.372802423503163,157399770
2010-06-07,12.021218299865723,12.402266470424154,11.96253752816234,12.356461016757246,145852650
2010-06-08,12.00289535522461,12.103418775831042,11.823637294634732,12.078907227164313,107806577
2010-06-09,11.736481666564941,12.104407977412855,11.686467874657914,12.063306699157955,109569158
2010-06-10,12.058109283447266,12.09500032595499,11.781545443536741,11.893706044287232,103502504
2010-06-11,12.095001220703125,12.100201215129765,11.924656608383497,11.94644539086435,71535130
2010-06-14,11.96352767944336,12.243556590493993,11.96352767944336,12.243061714144215,81921917
2010-06-15,12.329968452453613,12.389638974183628,11.938521259632292,11.960803967926445,171022641
2010-06-16,12.411178588867188,12.478771873311691,12.283419905523672,12.284905482632771,91915234
2010-06-17,12.381714820861816,12.525072541760618,12.29778113397854,12.465155527453009,79388456
2010-06-18,12.380477905273438,12.465650681054292,12.333434311816134,12.441881446135072,115346733
2010-06-21,12.096487045288086,12.403751237816676,12.005620347578121,12.377259234928665,119787316
2010-06-22,12.03929328918457,12.295552991901204,12.026417970479423,12.129665114202469,89120799
2010-06-23,11.935303688049316,12.055138670069242,11.838988607209998,12.055138670069242,81468223
2010-06-24,11.763223648071289,11.952633312652692,11.717666580827045,11.876127511480194,76027907
2010-06-25,11.7033052444458,11.826359757041788,11.650815169800373,11.811751424276578,90144622
2010-06-28,11.688450813293457,11.823885782557221,11.612439882644415,11.701078694060325,70756221
2010-06-29,11.247236251831055,11.502011308913303,11.16949136429673,11.474528605882641,140609069
2010-06-30,11.016725540161133,11.335628807190934,11.011031617710524,11.26456854124264,144668227
2010-07-01,10.881539344787598,11.10214612086584,10.736448614178213,11.025143550266165,141070793
2010-07-02,10.808747291564941,10.950618497845566,10.795129658020567,10.934278096023592,77730264
2010-07-06,10.79686164855957,11.084071012822895,10.736448811076558,10.993204318418364,102787835
2010-07-07,11.146713256835938,11.173701084531666,10.779778533882297,10.852323430186962,125657235
2010-07-08,11.304183006286621,11.323248070805857,11.133342584276464,11.22965671156153,107156148
2010-07-09,11.574804306030273,11.717666197919264,11.45818697757639,11.685479326077873,173909421
2010-07-12,11.781298637390137,11.870680709326605,11.663691546142328,11.69563098254563,133875926
2010-07-13,12.112332344055176,12.206170194362649,11.891478121832948,11.940253781408716,159648166
2010-07-14,12.16531753540039,12.226969462164018,12.044491855921825,12.129169754871562,125187481
2010-07-15,12.231673240661621,12.248509465421765,11.95090105972863,12.174973871652671,195056389
2010-07-16,11.37969970703125,11.650815156293893,11.37747086737318,11.61516225411566,314165171
2010-07-19,11.542369842529297,11.628284934118613,11.327953744866731,11.414363712844306,182694226
2010-07-20,11.92391300201416,11.958576151626573,11.404211299926525,11.414857777790688,162787890
2010-07-21,11.822646141052246,12.02567342798604,11.771394205963512,11.983583341562657,131675710
2010-07-22,12.00363826751709,12.10688540119329,11.945948199215398,11.964517438810239,86230004
2010-07-23,12.133626937866211,12.146748746697169,11.884793225888805,11.903610853479707,90915501
2010-07-26,12.10663890838623,12.150709452073931,12.005371272202586,12.109609114757472,80107140
2010-07-27,12.197257995605469,12.317836237655312,12.136350279103514,12.146500933161143,98415508
2010-07-28,11.992249488830566,12.26212776826918,11.950654275037863,12.254452444032923,100214225
2010-07-29,12.008094787597656,12.10440986612734,11.867957552346553,12.031864970521596,107421137
2010-07-30,12.004629135131836,12.066775940472773,11.863252808396716,11.875880688846753,86085465
2010-08-02,12.142292022705078,12.21335134354455,12.056376929557864,12.107133993602805,74626675
2010-08-03,12.127930641174316,12.19304859852235,12.051919715288879,12.144520376286248,72362219
2010-08-04,12.536214828491211,12.553051053483513,12.158136866504059,12.186115394122327,153071607
2010-08-05,12.580286979675293,12.592666473875626,12.467879883003125,12.525569008564812,97178890
2010-08-06,12.38518238067627,12.521854536795791,12.281936186006371,12.513436897913516,133277692
2010-08-09,12.51219654083252,12.515910957522818,12.413407087847345,12.435443305700666,75168699
2010-08-10,12.471592903137207,12.528292273867,12.344328142711715,12.43792045259495,83270954
2010-08-11,12.175220489501953,12.33021537663392,12.169278181394159,12.323529805993179,89253294
2010-08-12,12.181906700134277,12.24974742256972,11.946691589228724,11.982097053531943,88514535
2010-08-13,12.041769027709961,12.161604963268097,12.033351388459456,12.107381866417937,77678069
2010-08-16,12.022950172424316,12.12892197323465,11.896924502383879,11.975660090405878,52395658
2010-08-17,12.145015716552734,12.24851029807961,12.033845810687536,12.095744229829505,75911472
2010-08-18,11.937777519226074,12.153680133927868,11.92292269579121,12.143033655711418,107858771
2010-08-19,11.586688995361328,11.946691636471074,11.568861121991894,11.909552208699333,157588475
2010-08-20,11.439371109008789,11.676318303376513,11.414611172884443,11.5866897426256,157291365
2010-08-23,11.490126609802246,11.59362118430758,11.333152206755136,11.426495179551132,119895720
2010-08-24,11.176177024841309,11.348997902541326,11.164539845828578,11.332409115709165,110922211
2010-08-25,11.256149291992188,11.335132315515425,11.141760804712241,11.141760804712241,104072633
2010-08-26,11.166024208068848,11.321513967463424,11.152654963214921,11.29180242770154,71346425
2010-08-27,11.360386848449707,11.38910863909098,11.08357651457658,11.205146404307976,92842698
2010-08-30,11.208365440368652,11.38341516709916,11.201679868820682,11.368311008576434,49440624
2010-08-31,11.142257690429688,11.262340111263244,11.092242941223164,11.144484634206435,78163883
2010-09-01,11.397526741027832,11.511668749550578,11.203660334552362,11.265063877385382,129616018
2010-09-02,11.468091011047363,11.499041642250337,11.397031691318515,11.45967337223059,67620512
2010-09-03,11.644379615783691,11.683498550836592,11.573566787466765,11.649826100088733,101996882
2010-09-07,11.498297691345215,11.57728167136378,11.46413036283863,11.500773969426769,68652365
2010-09-08,11.651310920715332,11.698849391295038,11.501021132792768,11.517858306482454,96432101
2010-09-09,11.78996467590332,11.894449002005267,11.651310180165925,11.830817572441644,97588419
2010-09-10,11.788972854614258,11.879345618896028,11.76272829139318,11.860281502947158,79268006
2010-09-13,11.940750122070312,11.992249499979096,11.872909394855286,11.906829284443269,89996068
2010-09-14,11.89519214630127,12.00215274920465,11.886526121898978,11.934311079121725,88992319
2010-09-15,11.900391578674316,11.931341260528258,11.847405677834491,11.88330791553004,96472251
2010-09-16,11.91079044342041,11.945205207386827,11.869936598523442,11.8833077406678,79075287
2010-09-17,12.13585376739502,12.161851842691858,11.913762343723706,11.977393777769889,226509844
2010-09-20,12.584741592407227,12.637479101016963,12.183142828795912,12.194037691975302,176800216
2010-09-21,12.712997436523438,12.874430479692123,12.60034195223726,12.619407018205408,179321632
2010-09-22,12.775884628295898,12.819957062553318,12.668924030932606,12.698139746956329,101864387
2010-09-23,12.713492393493652,12.867249153712482,12.659516739999479,12.741470921015344,93043447
2010-09-24,13.055420875549316,13.068791070032864,12.83184293429966,12.918005461821265,134779299
2010-09-27,13.132670402526855,13.292121081604966,13.094045397669252,13.094045397669252,124761892
2010-09-28,13.052450180053711,13.211405994240195,12.836547555226236,13.208682278002406,146735949
2010-09-29,13.065325736999512,13.195313271844539,12.991541751192882,13.069286644291234,87213678
2010-09-30,13.018281936645508,13.168820112338148,12.848184766924852,13.101721699206115,130250387
2010-10-01,13.01407241821289,13.137870201791472,12.949202846052927,13.122519553455131,89333594
2010-10-04,12.93310832977295,13.079189764440763,12.846450928166849,12.997483970573551,77910939
2010-10-05,13.326289176940918,13.37011322707771,13.037097468771774,13.082408044037594,140809819
2010-10-06,13.23022174835205,13.368875296234435,13.121033252592934,13.35179163345254,110906151
2010-10-07,13.122766494750977,13.300787365190347,13.10122515221818,13.276274868379856,96191202
2010-10-08,13.279741287231445,13.310691917907734,13.063591229268942,13.191103428754086,114796679
2010-10-11,13.34139347076416,13.484007934964893,13.300044747056182,13.332480007499173,105445761
2010-10-12,13.404529571533203,13.518422240418344,13.315394941920012,13.373084064942692,150706777
2010-10-13,13.451820373535156,13.55556143872004,13.427802753154502,13.543429383457893,122682126
2010-10-14,13.393138885498047,13.500100433485814,13.298557778331135,13.473606536619313,266358649
2010-10-15,14.891583442687988,14.896287612549523,14.647702288205844,14.837607786320255,595214680
2010-10-18,15.294171333312988,15.343194428325253,14.869299137652545,14.869299137652545,284992232
2010-10-19,15.049548149108887,15.22261741670756,14.926493629292722,15.074802961190512,184203863
2010-10-20,15.053262710571289,15.286002505845184,15.041378093007038,15.057223617733339,141532518
2010-10-21,15.152548789978027,15.251835029085502,15.004239448889729,15.140665119830482,117257870
2010-10-22,15.165919303894043,15.222617728093503,15.104514813786045,15.150815145542945,90582257
2010-10-25,15.264212608337402,15.468230597555982,15.226330866640394,15.241681513858923,126809538
2010-10-26,15.316207885742188,15.381323943651518,15.128778681683217,15.180029669389098,100892759
2010-10-27,15.263470649719238,15.350870365632927,15.160965828331497,15.246138600621352,90012128
2010-10-28,15.315712928771973,15.375630892302132,15.184983085080455,15.352109095631983,87699492
2010-10-29,15.194886207580566,15.326112822924033,15.177307667772459,15.278325967268358,91473585
2010-11-01,15.22707462310791,15.367213758898469,15.133236767610109,15.245148988037196,123946848
2010-11-02,15.24193000793457,15.35087107113718,15.21667519570735,15.317940934768979,80203500
2010-11-03,15.355326652526855,15.396179548167778,15.189933668499103,15.288972456416122,135726838
2010-11-04,15.456595420837402,15.596485218641792,15.402866255831567,15.465755374119091,143367369
2010-11-05,15.476649284362793,15.486801834523492,15.37835469983001,15.429606638782063,70892731
2010-11-08,15.51849365234375,15.585839505503015,15.428369263859828,15.450405484573455,84367048
2010-11-09,15.470212936401367,15.61951202977411,15.363499759351146,15.59846745785676,89823423
2010-11-10,15.422178268432617,15.425149422714457,15.289220536378817,15.402370889233358,100254375
2010-11-11,15.28129768371582,15.347157957979077,15.207514646936112,15.343443540898848,90803081
2010-11-12,14.937140464782715,15.274117137330073,14.885640141856618,15.202066172869651,136228712
2010-11-15,14.743520736694336,14.9547201287643,14.708362709739271,14.931940647257592,139677591
2010-11-16,14.452596664428711,14.803438404615994,14.445912041450795,14.676422983723594,132791878
2010-11-17,14.44838809967041,14.595707669552594,14.394411500115458,14.484289387956112,98066204
2010-11-18,14.770509719848633,14.855187623461042,14.572434016386348,14.583328881625702,103988318
2010-11-19,14.628637313842773,14.803438643268994,14.616505258584302,14.781402424434274,92244464
2010-11-22,14.638293266296387,14.69325962092988,14.428581345720728,14.545445168299867,87791837
2010-11-23,14.435016632080078,14.583574337522837,14.31592397759559,14.534055418388238,86828238
2010-11-24,14.731142044067383,14.771501015265253,14.535046798959652,14.541484932275871,96215292
2010-11-26,14.608086585998535,14.681870565922598,14.533808677751242,14.619476326642104,52640573
2010-11-29,14.412734985351562,14.60313535246563,14.359254207454976,14.587536318226276,114816754
2010-11-30,13.75908374786377,14.219858174662708,13.699660665965864,14.219858174662708,285763111
2010-12-01,13.973007202148438,14.15177135303452,13.924726414332357,13.939582187204861,150726852
2010-12-02,14.157958984375,14.195345849176524,13.997765047541325,14.07971922429943,102298006
2010-12-03,14.187176704406738,14.27333923255821,14.063378922444878,14.099280212851085,105642495
2010-12-06,14.319886207580566,14.410011533923313,14.276557033697761,14.374604173819712,84065923
2010-12-07,14.537274360656738,14.682365091106305,14.509048395943063,14.639530793665896,122144116
2010-12-08,14.62145709991455,14.67048114613571,14.451854813730316,14.656863513525225,70539412
2010-12-09,14.64522647857666,14.746244778290553,14.583328061734468,14.704154689112215,75036204
2010-12-10,14.662805557250977,14.70687704678917,14.615267089046894,14.685831528767823,68443585
2010-12-13,14.7224760055542,14.929960030446056,14.709353249620833,14.784374420353036,96299607
2010-12-14,14.729655265808105,14.813342459743573,14.669489867290686,14.783630917750035,65978380
2010-12-15,14.61551570892334,14.767786903181477,14.58704230294297,14.712078230270162,87033003
2010-12-16,14.65042495727539,14.701430403593472,14.56030057763966,14.678651870505155,64115423
2010-12-17,14.627894401550293,14.671471963898124,14.550396950518584,14.632846009437486,123946848
2010-12-20,14.733368873596191,14.80319099794001,14.57490889486671,14.72321822001842,79227857
2010-12-21,14.931694030761719,14.972547878380656,14.796506503578241,14.820276687166054,75461793
2010-12-22,14.991612434387207,15.028999304222443,14.936893513777862,14.954721388999781,48481040
2010-12-23,14.960413932800293,15.00423798406558,14.905943403455371,14.987897583693313,44598542
2010-12-27,14.914609909057617,14.949272112450457,14.843302204599551,14.923522424075836,48505130
2010-12-28,14.82894229888916,14.951501950086481,14.806411201552777,14.906439755413716,42751645
2010-12-29,14.880441665649414,14.915352255345063,14.82894134075161,14.905201601318577,40920808
2010-12-30,14.8274564743042,14.888611627830576,14.79105935997266,14.806162569714683,39728356
2010-12-31,14.706381797790527,14.816561940902755,14.658347506400416,14.774965782278157,61802787
2011-01-03,14.963385581970215,14.994086878277813,14.76852848157574,14.76852848157574,94962614
2011-01-04,14.908171653747559,15.008695076487834,14.858652730959438,14.99483095367556,73253547
2011-01-05,15.08025074005127,15.111446911574582,14.856920243426991,14.857415119787994,101671667
2011-01-06,15.189934730529785,15.31199949767937,15.104514516559748,15.120112602955711,82620526
2011-01-07,15.262726783752441,15.307542484630714,15.106495640358167,15.249604975581512,84363033
2011-01-10,15.207514762878418,15.236731431191638,15.06762401257139,15.222123097035027,63404769
2011-01-11,15.252080917358398,15.321159779528873,15.21469405111871,15.294171953145742,57787794
2011-01-12,15.2733736038208,15.334778092965418,15.221379350267497,15.334778092965418,65552790
2011-01-13,15.26891803741455,15.342701073459219,15.206276356421432,15.275850099032738,53560006
2011-01-14,15.454365730285645,15.456594569964775,15.278573703411045,15.286496465298963,94978674
2011-01-18,15.836898803710938,15.89533023673799,15.48135196180764,15.500911901552167,145222296
2011-01-19,15.641793251037598,15.919346822609318,15.5900464409671,15.89854969213799,136754676
2011-01-20,15.51849365234375,15.699485691961717,15.432331119235936,15.65318535866228,220254485
2011-01-21,15.14858627319336,15.88889476091541,15.136949094448772,15.835661422936811,357511035
2011-01-24,15.130016326904297,15.164926915656688,14.886135185926255,15.043111486317876,184657557
2011-01-25,15.348644256591797,15.367955812183157,15.017114050315211,15.058710211980724,146418764
2011-01-26,15.264212608337402,15.412521930815917,15.234006190249659,15.359041155686741,81829572
2011-01-27,15.271393775939941,15.343442845995673,15.183744723677219,15.298629041138513,81070738
2011-01-28,14.880193710327148,15.359784840288873,14.849739853227971,15.327844458022946,169878368
2011-01-31,14.864596366882324,14.966356983156231,14.745502752533774,14.944816587747715,112616538
2011-02-01,15.129027366638184,15.186221615474892,14.932684683830951,14.966852011783924,110223602
2011-02-02,15.15279483795166,15.21073329433496,15.042119815262213,15.128035851027121,70691981
2011-02-03,15.106990814208984,15.139177687844107,15.007458090895845,15.090402026990128,60028160
2011-02-04,15.12753963470459,15.138929375139767,15.019340892726367,15.106989941540538,62264511
2011-02-07,15.209494590759277,15.311007766963561,15.083716355345743,15.10723815194823,72253814
2011-02-08,15.310760498046875,15.341711128903,15.214942191291934,15.225340283589235,68050116
2011-02-09,15.264212608337402,15.33725237573223,15.161212912990504,15.273372560994604,73976246
2011-02-10,15.262726783752441,15.28897324421138,15.141901105855712,15.199838614904916,93725996
2011-02-11,15.462289810180664,15.474669304443077,15.177555753910697,15.197115696139377,103984303
2011-02-14,15.552661895751953,15.589552940958326,15.351862475765422,15.433568276913267,85439051
2011-02-15,15.453621864318848,15.600693044073157,15.427624739991032,15.532110009716698,83993653
2011-02-16,15.455355644226074,15.511806626820002,15.402865568597926,15.490267180610681,67612482
2011-02-17,15.481106758117676,15.530378245861467,15.357804793676106,15.381821468020242,59373716
2011-02-18,15.600447654724121,15.627682921508939,15.454367156496874,15.499429350203918,129198459
2011-02-22,15.108475685119629,15.472935058554413,15.048062847805758,15.351613559529032,146141730
2011-02-23,15.13595962524414,15.219646826880288,14.95472109848444,15.111448074863477,116017237
2011-02-24,15.074060440063477,15.179782908636433,14.889106557549002,15.137691871756836,108874565
2011-02-25,15.104267120361328,15.220141192873744,15.090896925682312,15.149329312340548,77585724
2011-02-28,15.187458038330078,15.26396573515796,15.054004481781002,15.10327691368687,91602065
2011-03-01,14.874499320983887,15.331559370627678,14.838350592386286,15.29590457036995,133426247
2011-03-02,14.875242233276367,15.004238110263694,14.73658868281536,14.850729736433774,81371863
2011-03-03,15.092382431030273,15.1401683389639,14.979478565389337,15.013647788556558,78103658
2011-03-04,14.87103271484375,15.07802282384253,14.86063462239179,15.061928912695148,120891439
2011-03-07,14.649188041687012,14.947043888805549,14.533808848922753,14.869299949028937,139027162
2011-03-08,14.665281295776367,14.805667864584086,14.613038656540285,14.680631943882029,91738575
2011-03-09,14.651911735534668,14.719752459612767,14.502860093109778,14.632845722846751,86362499
2011-03-10,14.367919921875,14.524399449029,14.346874403849046,14.495183730798187,125592995
2011-03-11,14.279033660888672,14.36049201680106,14.195346465262237,14.316420527312808,121734587
2011-03-14,14.112650871276855,14.318154456617433,14.063875209104166,14.18222556263197,113066217
2011-03-15,14.10200309753418,14.137656947648729,13.753885078645583,13.803403998902795,160824559
2011-03-16,13.793500900268555,14.107699056595509,13.649400859639067,14.063627564939415,152509508
2011-03-17,13.89897632598877,14.088137603487557,13.87867312234963,13.976225389405284,116406692
2011-03-18,13.891548156738281,14.063130891237547,13.858865460251089,13.980186011085518,132438559
2011-03-21,14.273833274841309,14.355540014730165,14.088631963119221,14.118343504896988,121288923
2011-03-22,14.294137001037598,14.341427083399322,14.175044339430604,14.292898862078365,75758903
2011-03-23,14.413972854614258,14.421153302111408,14.162416390304287,14.241398468655891,72920303
2011-03-24,14.531085014343262,14.568224442621009,14.330780487864448,14.494935338793578,84262658
2011-03-25,14.35405445098877,14.531579491217522,14.341674009877197,14.530837176691879,114764559
2011-03-28,14.24560832977295,14.484042031679133,14.229514419889293,14.411743630310287,89068604
2011-03-29,14.403326034545898,14.40728694145518,14.187423426625339,14.261453895445818,64432607
2011-03-30,14.406050682067871,14.496669943032776,14.374852612896307,14.468938852679749,57105245
2011-03-31,14.527865409851074,14.562529508116919,14.403573703827517,14.434769875404367,81480268
2011-04-01,14.652653694152832,14.736588326559012,14.577385086198278,14.577385086198278,104919797
2011-04-04,14.550644874572754,14.725446202632714,14.437246136872956,14.682365414108341,82488031
2011-04-05,14.09036636352539,14.39738310998245,14.005935905014587,14.38723245625931,242806701
2011-04-06,14.216391563415527,14.240655673137619,14.063378071614894,14.166872643234472,107132058
2011-04-07,14.360491752624512,14.376338224396074,14.21663915991129,14.254769288218332,101639547
2011-04-08,14.314935684204102,14.481566821416894,14.31246035422036,14.481566821416894,76357137
2011-04-11,14.295374870300293,14.31344923386264,14.187176127105584,14.266405642533462,74606600
2011-04-12,14.128000259399414,14.28398490601836,14.064616268834245,14.236693877250488,83736694
2011-04-13,14.268386840820312,14.301068588851273,14.156226244236127,14.249322724812,83086265
