Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.431896686553955,6.44662317438684,6.382908442941151,6.414465259906861,493729600
2010-01-05,6.443016529083252,6.4793821235584055,6.409054923226288,6.449628601266614,601904800
2010-01-06,6.340533256530762,6.468564238083505,6.333921182847097,6.443017991027013,552160000
2010-01-07,6.328810691833496,6.371488215581242,6.282827934174395,6.363974496388555,477131200
2010-01-08,6.3708882331848145,6.371489732130112,6.283130780993104,6.320397231992178,447610800
2010-01-11,6.314687252044678,6.401543454108958,6.264796950064792,6.395532477661553,462229600
2010-01-12,6.242854595184326,6.3044662786279275,6.203784466413538,6.2870340520605135,594459600
2010-01-13,6.3309125900268555,6.339327952939692,6.134058424067234,6.247362867115533,605892000
2010-01-14,6.294248580932617,6.325204701724592,6.2819264831274175,6.314685896466499,432894000
2010-01-15,6.189059257507324,6.359466801011032,6.187255964862835,6.339330033147573,594067600
2010-01-19,6.46285343170166,6.467361663774161,6.22843138293306,6.261189998859612,730007600
2010-01-20,6.363375186920166,6.47818163107102,6.2963540009153,6.458946907012542,612152800
2010-01-21,6.253373622894287,6.410857943534868,6.227527235262426,6.373891654424182,608154400
2010-01-22,5.943215847015381,6.236244073750303,5.925484272268936,6.214605365026937,881767600
2010-01-25,6.103103160858154,6.152090996706975,6.0165471366169285,6.086272833957545,1065699600
2010-01-26,6.189359188079834,6.422880345749358,6.088377217674999,6.189659736823896,1867110000
2010-01-27,6.2476630210876465,6.328808755947136,5.996710093281876,6.216706908749496,1722568400
2010-01-28,5.989499568939209,6.176136353810272,5.971767992962594,6.15900587541027,1173502400
2010-01-29,5.7722063064575195,6.076955866248523,5.717808195642427,6.043295214434389,1245952400
2010-02-01,5.852451324462891,5.890620210171545,5.749365518936888,5.781523430119248,749876400
2010-02-02,5.88641357421875,5.900238818086442,5.811879483178748,5.88791671938414,698342400
2010-02-03,5.987695217132568,6.016848043175157,5.843134485660221,5.865675239529576,615328000
2010-02-04,5.771905422210693,5.961847360867206,5.757479086474844,5.912558182969526,757652000
2010-02-05,5.874391078948975,5.890620711551353,5.735841314458495,5.789338189762583,850306800
2010-02-08,5.8341193199157715,5.9471232540675585,5.830512734540702,5.881304676039466,478270800
2010-02-09,5.896330833435059,5.935701514100808,5.8530526179297,5.9032430531051245,632886800
2010-02-10,5.864172458648682,5.908653269901558,5.838326070123361,5.88731390857484,370361600
2010-02-11,5.970865249633789,6.003324113722218,5.8323154845014855,5.856960081004423,550345600
2010-02-12,6.02225923538208,6.0601275817459035,5.875594630739147,5.9540358614069895,655468800
2010-02-16,6.113022804260254,6.121738317984046,6.0565208350183815,6.069143483048277,543737600
2010-02-17,6.08747673034668,6.140371710818135,6.036684387545308,6.136765125440518,436396800
2010-02-18,6.098896503448486,6.127748783887258,6.038487404927767,6.059825564905689,422825200
2010-02-19,6.061027526855469,6.107010680977252,6.044197198888892,6.066738354111991,415469600
2010-02-22,6.0234599113464355,6.085972846504262,5.986493619512739,6.081164467851108,390563600
2010-02-23,5.922477722167969,6.050809222678073,5.881904846891004,6.0108370436022485,575094800
2010-02-24,6.030673980712891,6.054115982225373,5.945920431423963,5.95764183344692,460566400
2010-02-25,6.07094669342041,6.096793086715012,5.917369873796067,5.93209636317556,665126000
2010-02-26,6.149686336517334,6.166216112895157,6.070944587525997,6.0823650362682695,507460800
2010-03-01,6.281024932861328,6.296352116233436,6.174632684086188,6.183648745116841,550093600
2010-03-02,6.276816368103027,6.33632340583361,6.243455863559168,6.3092744240106535,566546400
2010-03-03,6.291243076324463,6.307472710239651,6.249468401498559,6.27952247658583,372052800
2010-03-04,6.33271598815918,6.339027510449531,6.270203066416434,6.289739131915072,366041200
2010-03-05,6.580363750457764,6.602904503194715,6.450529512263567,6.459846522585055,899620400
2010-03-08,6.5842719078063965,6.614626129451996,6.559326761429584,6.612222140584392,429889600
2010-03-09,6.702683925628662,6.762190964068434,6.5485060515802145,6.561128695905828,920259200
2010-03-10,6.757383346557617,6.7766184669575535,6.708094955599568,6.727029125976559,596218000
2010-03-11,6.777218818664551,6.777218818664551,6.711701195587345,6.729433572354464,405700400
2010-03-12,6.810279846191406,6.844240655443198,6.78473360047212,6.833420899072645,416323600
2010-03-15,6.727329254150391,6.77721833823525,6.619434263735913,6.773612555919085,493502800
2010-03-16,6.745662689208984,6.761591372833132,6.6873578325998615,6.737548273644507,446908000
2010-03-17,6.735743522644043,6.805769364914497,6.710197685128778,6.759185519214134,450956800
2010-03-18,6.751673221588135,6.762192026634564,6.6903624800203065,6.735142638972254,342109600
2010-03-19,6.6795430183410645,6.769405087345478,6.648887447418922,6.755880794999445,559445600
2010-03-22,6.754678726196289,6.792246919000079,6.61642951015045,6.626047070232493,456419600
2010-03-23,6.8631744384765625,6.875797486859434,6.73514306962203,6.781426777825789,602431200
2010-03-24,6.893528461456299,6.918473604559785,6.837627200702303,6.841534735424527,597780400
2010-03-25,6.811781406402588,6.9416160603348,6.799759456260702,6.940112915300371,542284400
2010-03-26,6.939512729644775,6.971069145464255,6.868884975248674,6.880906925579943,640875200
2010-03-29,6.9842939376831055,7.028774360606021,6.961152882293258,7.002627817009655,540744400
2010-03-30,7.088279724121094,7.137268768885871,7.040192726868982,7.110820479003854,527310000
2010-03-31,7.062733173370361,7.111121118525049,7.046504344184736,7.077460462678314,430659600
2010-04-01,7.091885089874268,7.174834122643583,6.9951108170434475,7.135163299707479,603145200
2010-04-05,7.167623996734619,7.168225094316475,7.055822254110008,7.062134179986231,684507600
2010-04-06,7.199179172515869,7.220216779368449,7.122841406382344,7.158906448510523,447017200
2010-04-07,7.231033802032471,7.270705413645168,7.172728177714996,7.199476601137633,628502000
2010-04-08,7.21150016784668,7.259286200932017,7.154096577652403,7.226226650903175,572989200
2010-04-09,7.26680326461792,7.2698095552983455,7.226831476064805,7.255984309822719,334182800
2010-04-12,7.281829833984375,7.305271836191303,7.267403492605678,7.2791244937091415,333026400
2010-04-13,7.286036491394043,7.297157197133213,7.246364856350066,7.268906415331217,306210800
2010-04-14,7.3840131759643555,7.387619760901099,7.335325884385047,7.371691078697165,404076400
2010-04-15,7.4810872077941895,7.4843928421864625,7.378602108701667,7.386716522234145,376784800
2010-04-16,7.435402870178223,7.547805648702238,7.349748518101483,7.470565855620388,750545600
2010-04-19,7.425488471984863,7.450132667753138,7.266200839436895,7.4242862769457565,566924400
2010-04-20,7.350953578948975,7.491006083142144,7.30196533760902,7.469667523642324,738326400
2010-04-21,7.790643692016602,7.821599800702965,7.685754222877817,7.778020649123183,982391200
2010-04-22,8.008540153503418,8.016955519544897,7.699883370588023,7.761194520642462,793424800
2010-04-23,8.13957691192627,8.180149797873456,8.02446952543594,8.054222654117124,796955600
2010-04-26,8.099604606628418,8.188564641981264,8.06023311591244,8.171133614476606,479068800
2010-04-27,7.875396728515625,8.049710943338622,7.829714936033156,8.032580070524407,709343600
2010-04-28,7.8621745109558105,7.934303793983597,7.706193341373344,7.91176384446238,758402400
2010-04-29,8.073759078979492,8.11463211424853,7.8744996212752225,7.904853848900998,558840800
2010-04-30,7.846843719482422,8.131756558164513,7.8441391834563765,8.0938882386022,542463600
2010-05-03,8.004932403564453,8.050915960049336,7.90064399591228,7.929496675285811,454342000
2010-05-04,7.774416446685791,7.912966603444164,7.716412547670679,7.900945456682481,723819600
2010-05-05,7.693571090698242,7.758187866430827,7.475377519197532,7.6046110706627035,883103200
2010-05-06,7.400842189788818,7.761491771979793,5.98829511713028,7.628652467741904,1285860800
2010-05-07,7.08858060836792,7.410461530103634,6.768503781845047,7.324506986653353,1676018400
2010-05-10,7.633460521697998,7.6532967344529546,7.469364956118378,7.521058526219321,984306400
2010-05-11,7.709497928619385,7.810780011040586,7.528571660706854,7.568843573244419,848906800
2010-05-12,7.8769049644470215,7.908161243597452,7.775021708979194,7.791249742478588,654379600
2010-05-13,7.764801502227783,7.964361091905828,7.705894739465647,7.910864207589212,599712400
2010-05-14,7.628354549407959,7.70829892367494,7.498520680322861,7.668627285335938,759362800
2010-05-17,7.6403727531433105,7.699279485432429,7.444719997844427,7.6547990882018135,762834800
2010-05-18,7.584475517272949,7.770510794539022,7.5213610772345,7.723325840797343,782678400
2010-05-19,7.463657379150391,7.601305508712131,7.358768664974356,7.498520234705768,1025726800
2010-05-20,7.1456828117370605,7.328712551872411,7.0990981655807595,7.269504860607967,1282915200
2010-05-21,7.282733917236328,7.348251964244421,6.953038636356227,6.997218115377228,1223891200
2010-05-24,7.416172981262207,7.540597792457473,7.401146341912232,7.431801520821137,754238800
2010-05-25,7.369889736175537,7.416172650042684,7.127653001566121,7.193471187742645,1048006400
2010-05-26,7.336526870727539,7.577562135457542,7.325707116516221,7.515950849998627,850654000
2010-05-27,7.614226818084717,7.630456448001022,7.486797378504504,7.531577931325546,666282400
2010-05-28,7.7203192710876465,7.796055946492876,7.61422757501392,7.79575579902751,815614800
2010-06-01,7.839033603668213,7.992610402021789,7.782832191765822,7.804771849035386,876472800
2010-06-02,7.932807922363281,7.95835337724667,7.824010816329025,7.950539105178574,688548000
2010-06-03,7.9078593254089355,7.980890676273175,7.826411805749701,7.969769969589448,650106800
2010-06-04,7.6926703453063965,7.871191494454788,7.652698563823014,7.760291810317133,758304400
2010-06-07,7.54179573059082,7.788540168034131,7.530073931271575,7.762693785117823,886942000
2010-06-08,7.493411064147949,7.627753554083763,7.382811525530257,7.610922823137552,1000770400
2010-06-09,7.309176921844482,7.570649485206923,7.287839167164039,7.5577254893676775,854630000
