Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-01-04,23.211441040039062,23.32393561889907,22.9414529064181,22.963952394368572,38409100
2010-01-05,23.218942642211914,23.323938836686626,22.978953792749213,23.136447369238095,49749600
2010-01-06,23.07644271850586,23.308931662677512,22.888951311492544,23.158937964888494,58182400
2010-01-07,22.836454391479492,23.02394580214699,22.64146315273178,22.971447005585496,50559700
2010-01-08,22.99395179748535,23.158943761997055,22.678966097638444,22.708965416883995,51197400
2010-01-11,22.701465606689453,23.06894868508735,22.588971020313977,23.031449535998007,68754700
2010-01-12,22.55147361755371,22.79896229892316,22.431479192068306,22.611470830296415,65912100
2010-01-13,22.76146125793457,22.888955495225353,22.506472783352997,22.69396422463673,51863500
2010-01-14,23.218942642211914,23.323938836686626,22.69396739162385,22.731465112935005,63228100
2010-01-15,23.143945693969727,23.428932076555416,23.031449676461886,23.308937659630253,79913200
2010-01-19,23.32393455505371,23.4289292998079,23.008948890345028,23.061446262722125,46575700
2010-01-20,22.941455841064453,23.203944178945815,22.73146488467009,23.106447815801648,54849500
2010-01-21,22.506465911865234,23.038940755926063,22.498966084850128,22.956445519651385,73086700
2010-01-22,21.719013214111328,22.648972250421533,21.6290181012081,22.49897848832078,102004600
2010-01-25,21.988996505737305,22.243984986126854,21.82400454861015,21.928999300377775,63373000
2010-01-26,22.123981475830078,22.386469677734134,21.816495746025378,21.89899240588124,66639900
2010-01-27,22.25148582458496,22.36398041092931,21.764008330128593,22.01149699226467,63949500
2010-01-28,21.868999481201172,22.401475866765008,21.666508400897484,22.37897638102703,117513700
2010-01-29,21.1340389251709,22.438979396936812,20.74405632061196,22.423979735889223,193888500
2010-02-01,21.30653190612793,21.35902929223148,20.93904877295658,21.291532244256487,85931100
2010-02-02,21.344032287597656,21.37403161507532,21.104043389563014,21.276536661666245,54413700
2010-02-03,21.471527099609375,21.59152298204161,21.089045677934674,21.194040465810343,61397900
2010-02-04,20.879045486450195,21.374022740747613,20.85654600018356,21.28402622612714,77850000
2010-02-05,21.014039993286133,21.209031253768877,20.6765548442879,20.999040335453746,80960100
2010-02-08,20.78904914855957,21.05903726427011,20.676554577162204,21.00653989298108,52820600
2010-02-09,21.006542205810547,21.25403086231179,20.81155092637832,20.9765428872304,59195800
2010-02-10,20.991544723510742,21.17903619274229,20.879050128061092,21.02154404520206,48591300
2010-02-11,21.08903694152832,21.29902643028879,20.774051277941506,20.94654305240792,65993700
2010-02-12,20.946544647216797,21.044039570071977,20.684056335835002,20.856548123434443,81117200
2010-02-16,21.360950469970703,21.376020268274683,21.112304546495277,21.19518556289704,51935600
2010-02-17,21.541784286499023,21.586992245426543,21.368485912997617,21.496576327571507,45882900
2010-02-18,21.82810401916504,21.873313416767107,21.481507260360107,21.54178502002771,42856500
2010-02-19,21.677410125732422,21.790430744357636,21.61713236665663,21.692479924785154,44451800
2010-02-22,21.647275924682617,21.80550597991563,21.58699815057849,21.7301584030016,36707100
2010-02-23,21.345884323120117,21.72262072235424,21.165051023943974,21.609600090011067,52266200
2010-02-24,21.57192611694336,21.692483089819902,21.38355791270582,21.48904508433088,43165900
2010-02-25,21.549318313598633,21.586991371657504,21.11230422929454,21.300672393858978,48735300
2010-02-26,21.602062225341797,21.737687540397268,21.481506709100294,21.586992426527832,40370600
2010-03-01,21.86577796936035,21.88838123045995,21.49657652100404,21.67740979547641,43805400
2010-03-02,21.443843841552734,22.07676136363385,21.27808027610707,21.910997798188184,93123900
2010-03-03,21.443843841552734,21.55686595681685,21.36096277739785,21.481518359019404,48442100
2010-03-04,21.57192611694336,21.586995918194845,21.30067688009334,21.44383568057642,42890600
2010-03-05,21.541784286499023,21.609596943457856,21.413693871925137,21.594527144770314,56001800
2010-03-08,21.57192611694336,21.797968824309613,21.47397528307939,21.48904508433088,39414500
2010-03-09,21.70001792907715,21.933595551877815,21.51164971289719,21.51918461400064,50271600
2010-03-10,21.82810401916504,21.93359117643471,21.700013600229486,21.745222997831554,44891400
2010-03-11,21.9863338470459,21.993868746581313,21.737687910917717,21.767826071924244,35349700
2010-03-12,22.054155349731445,22.13703640358712,21.880856902327366,22.09182842538078,31700200
2010-03-15,22.069223403930664,22.129501182468744,21.85825046047958,21.98634091951495,37512000
2010-03-16,22.129501342773438,22.219917292667727,22.001410882810188,22.16717441570679,36723500
2010-03-17,22.32539939880371,22.506234143316604,22.152100992208844,22.227448562899987,50385700
2010-03-18,22.31032943725586,22.393210465661117,22.227446971715327,22.325397800607096,43845200
2010-03-19,22.29525375366211,22.52882985102758,22.114420506946754,22.423344149727345,81332100
2010-03-22,22.302793502807617,22.378141064610947,22.14456347930711,22.22744594100429,37718200
2010-03-23,22.513761520385742,22.52883131787694,22.15962990215257,22.295255205303356,42026600
2010-03-24,22.340469360351562,22.491164502812993,22.3027962933039,22.393212229072446,33987700
2010-03-25,22.61171531677246,23.0336596155015,22.453485306539644,22.476090004325783,73168700
2010-03-26,22.347999572753906,22.75487550975917,22.29525671509806,22.67199305507993,55595500
2010-03-29,22.29525375366211,22.468552102122462,22.265114160642103,22.38566965845234,33336000
2010-03-30,22.430889129638672,22.49870180727748,22.227451096722245,22.32540194379189,34954800
2010-03-31,22.069223403930664,22.393215565363096,21.97880601755574,22.332937786825013,63760000
2010-04-01,21.971263885498047,22.257584317185977,21.564389373540372,22.114424101342014,74768100
2010-04-05,22.054155349731445,22.17471091637217,21.873321999770358,21.948668151069025,34331200
2010-04-06,22.091821670532227,22.287724765707534,21.835640810467233,21.96373124049973,47366800
2010-04-07,22.114421844482422,22.272650406002832,21.956191845827032,21.971261643248493,58318800
2010-04-08,22.543901443481445,22.58910939947802,22.076747774400143,22.09181757211067,63713800
2010-04-09,22.86036491394043,22.913107780107147,22.528836478861372,22.56651098121997,54752500
2010-04-12,22.84529685974121,22.97338730328356,22.76241438535045,22.79255398954179,37068800
2010-04-13,22.943248748779297,22.980921816246852,22.702136230726573,22.71720603256776,41374600
2010-04-14,23.22202491760254,23.35765021329876,23.10146941856921,23.19942165974311,68941200
2010-04-15,23.25970458984375,23.319982352785953,23.13914762682412,23.222030089795357,52745400
2010-04-16,23.109010696411133,23.342586860627755,23.056267830665636,23.19942806421435,88703100
2010-04-19,23.38779067993164,23.546019239395594,23.176817830178067,23.18435272879087,64970300
2010-04-20,23.628904342651367,23.689182101193435,23.4556045293497,23.523417187351413,52199500
2010-04-21,23.60629653930664,23.73438693900253,23.530948991755835,23.60629653930664,55343100
2010-04-22,23.65151596069336,23.757003153265142,23.2823143795312,23.387801572102983,84847600
2010-04-23,23.327518463134766,23.794672256806223,23.093942284866735,23.44807543983659,126766600
2010-04-26,23.440532684326172,23.568623081835845,23.252164537231643,23.35765023972141,63649300
2010-04-27,23.24463653564453,23.546025372991757,23.16928896702389,23.31998410426517,68730900
2010-04-28,23.289840698242188,23.357653355211998,23.071334365777876,23.297375597587177,64557900
2010-04-29,23.357662200927734,23.681655809785532,23.10901617691941,23.304919322673793,52665200
2010-04-30,23.011062622070312,23.41793723309033,22.995992819441856,23.4104023317761,63214800
